Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Profit Margin %,Order Year,Order Month,Order Quarter,Order Weekday,Factory,Factory Latitude,Factory Longitude,Customer Latitude,Customer Longitude,Distance to Lot's O' Nuts (KM),Distance to Wicked Choccy's (KM),Distance to Sugar Shack (KM),Distance to Secret Factory (KM),Distance to The Other Factory (KM),Nearest Factory,Nearest Factory Distance KM,Reallocation Needed
66,CA-2021-115238-CHO-MIL-31000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,64.92307692307693,2024,1,1,Sunday,Wicked Choccy's,32.076176,-81.088371,43.6641,-79.3889,3045.68,1297.04,1387.29,947.26,1313.22,Secret Factory,947.26,True
67,US-2021-146997-CHO-TRI-54000,2024-01-23,2026-07-20,Standard Class,146997,United States,Lafayette,Indiana,47905,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,1,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,40.4001,-86.8602,2364.47,1059.88,1133.09,332.3,647.82,Secret Factory,332.3,True
68,US-2021-102645-CHO-FUD-51000,2024-01-23,2026-07-21,Standard Class,102645,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.66666666666666,2024,1,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,36.2158,-115.0671,478.17,3144.4,2033.33,2192.3,2264.08,Lot's O' Nuts,478.17,False
69,US-2021-167997-CHO-TRI-54000,2024-01-26,2026-07-22,First Class,167997,United States,Rapid City,South Dakota,57701,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,1,1,Friday,Wicked Choccy's,32.076176,-81.088371,44.1415,-103.2052,1455.0,2342.44,698.51,1072.74,1510.28,Sugar Shack,698.51,True
70,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,1,1,Friday,Wicked Choccy's,32.076176,-81.088371,38.8149,-77.121,3171.84,830.81,1845.75,1178.51,1212.1,Wicked Choccy's,830.81,False
71,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,1,1,Friday,Wicked Choccy's,32.076176,-81.088371,38.8149,-77.121,3171.84,830.81,1845.75,1178.51,1212.1,Wicked Choccy's,830.81,False
72,US-2021-167997-CHO-TRI-54000,2024-01-26,2026-07-22,First Class,167997,United States,Rapid City,South Dakota,57701,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,1,1,Friday,Wicked Choccy's,32.076176,-81.088371,44.1415,-103.2052,1455.0,2342.44,698.51,1072.74,1510.28,Sugar Shack,698.51,True
73,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2024,1,1,Friday,Wicked Choccy's,32.076176,-81.088371,38.8149,-77.121,3171.84,830.81,1845.75,1178.51,1212.1,Wicked Choccy's,830.81,False
74,US-2021-155502-CHO-TRI-54000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,1,1,Friday,Wicked Choccy's,32.076176,-81.088371,38.8149,-77.121,3171.84,830.81,1845.75,1178.51,1212.1,Wicked Choccy's,830.81,False
75,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,64.92307692307692,2024,1,1,Friday,Wicked Choccy's,32.076176,-81.088371,38.8149,-77.121,3171.84,830.81,1845.75,1178.51,1212.1,Wicked Choccy's,830.81,False
76,US-2021-155502-CHO-FUD-51000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2024,1,1,Friday,Lot's O' Nuts,32.881893,-111.768036,38.8149,-77.121,3171.84,830.81,1845.75,1178.51,1212.1,Wicked Choccy's,830.81,True
77,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,42.25,13,27.43,14.82,64.92307692307693,2024,1,1,Friday,Wicked Choccy's,32.076176,-81.088371,38.8149,-77.121,3171.84,830.81,1845.75,1178.51,1212.1,Wicked Choccy's,830.81,False
78,US-2021-117163-CHO-NUT-13000,2024-01-27,2026-07-26,Standard Class,117163,United States,San Diego,California,92037,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2024,1,1,Saturday,Lot's O' Nuts,32.881893,-111.768036,32.8455,-117.2521,512.17,3377.3,2446.4,2538.4,2520.21,Lot's O' Nuts,512.17,False
79,US-2021-117163-CHO-TRI-54000,2024-01-27,2026-07-26,Standard Class,117163,United States,San Diego,California,92037,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2024,1,1,Saturday,Wicked Choccy's,32.076176,-81.088371,32.8455,-117.2521,512.17,3377.3,2446.4,2538.4,2520.21,Lot's O' Nuts,512.17,True
80,US-2021-117163-CHO-SCR-58000,2024-01-27,2026-07-26,Standard Class,117163,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2024,1,1,Saturday,Lot's O' Nuts,32.881893,-111.768036,32.8455,-117.2521,512.17,3377.3,2446.4,2538.4,2520.21,Lot's O' Nuts,512.17,False
81,US-2021-100328-CHO-MIL-31000,2024-01-28,2026-07-27,Standard Class,100328,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2024,1,1,Sunday,Wicked Choccy's,32.076176,-81.088371,40.7864,-73.9764,3447.55,1157.86,1932.75,1389.5,1534.52,Wicked Choccy's,1157.86,False
82,US-2021-134103-CHO-NUT-13000,2024-01-30,2026-07-28,Standard Class,134103,United States,Detroit,Michigan,48234,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2024,1,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,42.4337,-83.0434,2725.81,1164.53,1204.39,631.56,1010.38,Secret Factory,631.56,True
83,US-2021-134103-CHO-NUT-13000,2024-01-30,2026-07-28,Standard Class,134103,United States,Detroit,Michigan,48234,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2024,1,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,42.4337,-83.0434,2725.81,1164.53,1204.39,631.56,1010.38,Secret Factory,631.56,True
84,US-2021-115161-CHO-MIL-31000,2024-01-31,2026-07-26,First Class,115161,United States,Mission Viejo,California,92691,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2024,1,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.6128,-117.6622,554.03,3403.24,2406.55,2530.52,2539.01,Lot's O' Nuts,554.03,True
85,US-2021-140795-CHO-SCR-58000,2024-02-01,2026-07-27,First Class,140795,United States,Green Bay,Wisconsin,54302,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2024,2,1,Thursday,Lot's O' Nuts,32.881893,-111.768036,44.5025,-87.9771,2421.99,1505.47,746.91,399.74,1057.28,Secret Factory,399.74,True
86,US-2021-123400-CHO-MIL-31000,2024-02-02,2026-08-02,Standard Class,123400,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2024,2,1,Friday,Wicked Choccy's,32.076176,-81.088371,27.7898,-82.7243,2834.82,501.99,2541.26,1677.68,1065.31,Wicked Choccy's,501.99,False
87,US-2021-139857-CHO-FUD-51000,2024-02-02,2026-07-30,Standard Class,139857,United States,San Diego,California,92037,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2024,2,1,Friday,Lot's O' Nuts,32.881893,-111.768036,32.8455,-117.2521,512.17,3377.3,2446.4,2538.4,2520.21,Lot's O' Nuts,512.17,False
88,US-2021-123400-CHO-TRI-54000,2024-02-02,2026-08-02,Standard Class,123400,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2024,2,1,Friday,Wicked Choccy's,32.076176,-81.088371,27.7898,-82.7243,2834.82,501.99,2541.26,1677.68,1065.31,Wicked Choccy's,501.99,False
89,US-2021-111059-CHO-NUT-13000,2024-02-03,2026-07-30,Second Class,111059,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2024,2,1,Saturday,Lot's O' Nuts,32.881893,-111.768036,47.6633,-122.3022,1866.88,3861.84,1938.89,2587.82,3006.3,Lot's O' Nuts,1866.88,False
90,US-2021-111059-CHO-SCR-58000,2024-02-03,2026-07-30,Second Class,111059,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2024,2,1,Saturday,Lot's O' Nuts,32.881893,-111.768036,47.6633,-122.3022,1866.88,3861.84,1938.89,2587.82,3006.3,Lot's O' Nuts,1866.88,False
91,US-2021-104808-CHO-FUD-51000,2024-02-04,2026-08-01,Second Class,104808,United States,Escondido,California,92025,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2024,2,1,Sunday,Lot's O' Nuts,32.881893,-111.768036,33.1101,-117.07,495.06,3356.25,2412.94,2509.1,2497.02,Lot's O' Nuts,495.06,False
92,US-2021-107181-CHO-TRI-54000,2024-02-04,2026-08-01,Standard Class,107181,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,2,1,Sunday,Wicked Choccy's,32.076176,-81.088371,33.0535,-117.2689,513.47,3375.48,2429.7,2528.34,2516.49,Lot's O' Nuts,513.47,True
93,US-2021-107181-OTH-KAZ-38000,2024-02-04,2026-08-01,Standard Class,107181,United States,San Diego,California,92024,Other,Pacific,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,7.6923076923076925,2024,2,1,Sunday,The Other Factory,35.1175,-89.971107,33.0535,-117.2689,513.47,3375.48,2429.7,2528.34,2516.49,Lot's O' Nuts,513.47,True
94,US-2021-108182-CHO-NUT-13000,2024-02-06,2026-08-03,Second Class,108182,United States,Romeoville,Illinois,60441,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2024,2,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,41.593,-88.0507,2302.19,1225.25,967.07,209.99,739.2,Secret Factory,209.99,True
95,US-2021-131905-CHO-TRI-54000,2024-02-06,2026-08-02,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2024,2,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,36.7352,-76.2384,3253.26,682.69,2058.7,1340.73,1248.43,Wicked Choccy's,682.69,False
96,US-2021-131905-CHO-NUT-13000,2024-02-06,2026-08-02,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2024,2,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,36.7352,-76.2384,3253.26,682.69,2058.7,1340.73,1248.43,Wicked Choccy's,682.69,True
97,US-2021-131905-CHO-MIL-31000,2024-02-06,2026-08-02,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2024,2,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,36.7352,-76.2384,3253.26,682.69,2058.7,1340.73,1248.43,Wicked Choccy's,682.69,False
98,US-2021-169390-CHO-MIL-31000,2024-02-07,2026-08-03,Second Class,169390,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2024,2,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,40.7864,-73.9764,3447.55,1157.86,1932.75,1389.5,1534.52,Wicked Choccy's,1157.86,False
99,US-2021-107755-CHO-FUD-51000,2024-02-07,2026-08-05,Standard Class,107755,United States,Linden,New Jersey,7036,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,66.66666666666667,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,40.6354,-74.2556,3423.32,1130.59,1922.0,1368.81,1506.79,Wicked Choccy's,1130.59,True
100,US-2021-125759-OTH-GUM-21000,2024-02-08,2026-08-02,First Class,125759,United States,North Las Vegas,Nevada,89031,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,52.0,2024,2,1,Thursday,Secret Factory,41.446333,-90.565487,36.2589,-115.1718,487.91,3153.65,2036.34,2199.1,2273.08,Lot's O' Nuts,487.91,True
101,US-2021-168368-CHO-TRI-54000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2024,2,1,Sunday,Wicked Choccy's,32.076176,-81.088371,38.9348,-92.3639,1868.06,1272.43,1066.25,318.3,474.6,Secret Factory,318.3,True
102,US-2021-168368-CHO-TRI-54000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,2,1,Sunday,Wicked Choccy's,32.076176,-81.088371,38.9348,-92.3639,1868.06,1272.43,1066.25,318.3,474.6,Secret Factory,318.3,True
103,US-2021-127614-CHO-MIL-31000,2024-02-11,2026-08-08,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2024,2,1,Sunday,Wicked Choccy's,32.076176,-81.088371,36.7352,-76.2384,3253.26,682.69,2058.7,1340.73,1248.43,Wicked Choccy's,682.69,False
104,US-2021-127614-CHO-MIL-31000,2024-02-11,2026-08-08,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2024,2,1,Sunday,Wicked Choccy's,32.076176,-81.088371,36.7352,-76.2384,3253.26,682.69,2058.7,1340.73,1248.43,Wicked Choccy's,682.69,False
105,US-2021-168368-CHO-NUT-13000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2024,2,1,Sunday,Lot's O' Nuts,32.881893,-111.768036,38.9348,-92.3639,1868.06,1272.43,1066.25,318.3,474.6,Secret Factory,318.3,True
106,US-2021-168368-CHO-SCR-58000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2024,2,1,Sunday,Lot's O' Nuts,32.881893,-111.768036,38.9348,-92.3639,1868.06,1272.43,1066.25,318.3,474.6,Secret Factory,318.3,True
107,US-2021-168368-CHO-SCR-58000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2024,2,1,Sunday,Lot's O' Nuts,32.881893,-111.768036,38.9348,-92.3639,1868.06,1272.43,1066.25,318.3,474.6,Secret Factory,318.3,True
108,US-2021-168368-CHO-TRI-54000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,2,1,Sunday,Wicked Choccy's,32.076176,-81.088371,38.9348,-92.3639,1868.06,1272.43,1066.25,318.3,474.6,Secret Factory,318.3,True
109,US-2021-127614-CHO-SCR-58000,2024-02-11,2026-08-08,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2024,2,1,Sunday,Lot's O' Nuts,32.881893,-111.768036,36.7352,-76.2384,3253.26,682.69,2058.7,1340.73,1248.43,Wicked Choccy's,682.69,True
110,US-2021-110674-CHO-SCR-58000,2024-02-12,2026-08-11,Standard Class,110674,United States,Concord,California,94521,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2024,2,1,Monday,Lot's O' Nuts,32.881893,-111.768036,37.9575,-121.975,1082.51,3749.92,2365.32,2699.89,2862.54,Lot's O' Nuts,1082.51,False
111,US-2021-121762-CHO-FUD-51000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,47.6733,-122.3426,1869.43,3865.03,1941.64,2590.91,3009.52,Lot's O' Nuts,1869.43,False
112,US-2021-107706-CHO-MIL-31000,2024-02-14,2026-08-12,Second Class,107706,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,2,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,29.8941,-95.6481,1564.09,1407.84,2027.04,1363.45,787.56,The Other Factory,787.56,True
113,US-2021-121762-CHO-SCR-58000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,47.6733,-122.3426,1869.43,3865.03,1941.64,2590.91,3009.52,Lot's O' Nuts,1869.43,False
114,US-2021-121762-CHO-SCR-58000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,47.6733,-122.3426,1869.43,3865.03,1941.64,2590.91,3009.52,Lot's O' Nuts,1869.43,False
115,US-2021-165568-CHO-SCR-58000,2024-02-15,2026-08-12,Standard Class,165568,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2024,2,1,Thursday,Lot's O' Nuts,32.881893,-111.768036,47.6633,-122.3022,1866.88,3861.84,1938.89,2587.82,3006.3,Lot's O' Nuts,1866.88,False
116,US-2021-122567-CHO-FUD-51000,2024-02-16,2026-08-14,Standard Class,122567,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2024,2,1,Friday,Lot's O' Nuts,32.881893,-111.768036,32.8681,-96.8622,1390.86,1480.98,1696.8,1104.32,682.57,The Other Factory,682.57,True
117,US-2021-122567-CHO-TRI-54000,2024-02-16,2026-08-14,Standard Class,122567,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,2,1,Friday,Wicked Choccy's,32.076176,-81.088371,32.8681,-96.8622,1390.86,1480.98,1696.8,1104.32,682.57,The Other Factory,682.57,True
118,US-2021-154165-CHO-MIL-31000,2024-02-17,2026-08-17,Standard Class,154165,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,64.92307692307692,2024,2,1,Saturday,Wicked Choccy's,32.076176,-81.088371,41.8196,-87.6126,2344.38,1227.85,970.98,248.88,772.92,Secret Factory,248.88,True
119,US-2021-165589-CHO-TRI-54000,2024-02-18,2026-08-11,Same Day,165589,United States,Lubbock,Texas,79424,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2024,2,1,Sunday,Wicked Choccy's,32.076176,-81.088371,33.5159,-101.9344,917.34,1951.78,1693.2,1333.54,1112.33,Lot's O' Nuts,917.34,True
120,US-2021-152905-CHO-FUD-51000,2024-02-18,2026-08-17,Standard Class,152905,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2024,2,1,Sunday,Lot's O' Nuts,32.881893,-111.768036,32.6555,-97.1599,1365.0,1509.38,1721.44,1138.43,717.6,The Other Factory,717.6,True
121,US-2021-109491-CHO-MIL-31000,2024-02-20,2026-08-19,Standard Class,109491,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2024,2,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,39.8324,-84.8936,2516.45,927.72,1287.71,511.0,689.4,Secret Factory,511.0,True
122,US-2021-164903-CHO-SCR-58000,2024-02-20,2026-08-17,Standard Class,164903,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2024,2,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,34.066,-118.474,635.64,3471.34,2419.75,2573.86,2602.82,Lot's O' Nuts,635.64,False
123,US-2021-109491-CHO-MIL-31000,2024-02-20,2026-08-19,Standard Class,109491,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,2,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,39.8324,-84.8936,2516.45,927.72,1287.71,511.0,689.4,Secret Factory,511.0,True
124,US-2021-165540-CHO-TRI-54000,2024-02-21,2026-08-18,Standard Class,165540,United States,Woodstock,Illinois,60098,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2024,2,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,42.3198,-88.4477,2296.45,1311.1,883.85,200.42,811.65,Secret Factory,200.42,True
125,US-2021-133354-CHO-NUT-13000,2024-02-22,2026-08-17,First Class,133354,United States,Moreno Valley,California,92553,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2024,2,1,Thursday,Lot's O' Nuts,32.881893,-111.768036,33.9157,-117.2351,520.3,3359.92,2355.16,2479.89,2493.73,Lot's O' Nuts,520.3,False
126,US-2021-103744-CHO-SCR-58000,2024-02-23,2026-08-20,Standard Class,103744,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2024,2,1,Friday,Lot's O' Nuts,32.881893,-111.768036,31.7089,-106.3293,527.51,2377.86,2015.44,1771.06,1562.88,Lot's O' Nuts,527.51,False
127,US-2021-103744-OTH-GUM-21000,2024-02-23,2026-08-20,Standard Class,103744,United States,El Paso,Texas,79907,Other,Interior,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,52.0,2024,2,1,Friday,Secret Factory,41.446333,-90.565487,31.7089,-106.3293,527.51,2377.86,2015.44,1771.06,1562.88,Lot's O' Nuts,527.51,True
128,US-2021-137680-CHO-FUD-51000,2024-02-24,2026-08-23,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2024,2,1,Saturday,Lot's O' Nuts,32.881893,-111.768036,42.3363,-122.8398,1431.52,3827.07,2171.92,2657.26,2941.74,Lot's O' Nuts,1431.52,False
129,US-2021-137680-CHO-MIL-31000,2024-02-24,2026-08-23,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2024,2,1,Saturday,Wicked Choccy's,32.076176,-81.088371,42.3363,-122.8398,1431.52,3827.07,2171.92,2657.26,2941.74,Lot's O' Nuts,1431.52,True
